date,None,D0,D1,D2,D3,D4
2019-10-21 00:00:00,1196618.77,559169.58,362091.94,230911.33,44445.92,0.0
2019-10-20 00:00:00,1223161.3401362142,561766.8665284624,379898.1324788216,235745.49264277107,45750.84848615928,0.0
2019-10-19 00:00:00,1166038.644145632,542377.9525815906,358199.9382810087,220523.92685018343,44936.82643284925,0.0
2019-10-18 00:00:00,1229867.603753861,568990.4762165861,373883.5434186858,241048.26200495957,45945.322113629714,0.0
2019-10-17 00:00:00,1174697.880652472,541850.294890309,349043.10589842184,239680.4633138818,44124.01654985917,0.0
2019-10-16 00:00:00,1221190.091559505,578625.1481155511,359874.49901490717,239189.82067171013,43500.62375733668,0.0
2019-10-15 00:00:00,1212819.80287731,558358.4345696004,369537.61147577537,242116.63049666758,42807.12633526683,0.0
2019-10-14 00:00:00,1106986.74,493591.77,385733.04,191568.15,36093.78,0.0
2019-10-13 00:00:00,1092929.886474023,481641.26625651936,387114.88353950257,189823.930135846,34349.80654215543,0.0
2019-10-12 00:00:00,1113779.7836516362,496012.7545411495,393513.2763446536,189642.22412055472,34611.52864527848,0.0
2019-10-11 00:00:00,1128982.1132295332,506532.4697365714,394731.8684685735,192920.45371162228,34797.32131276612,0.0
2019-10-10 00:00:00,1103154.2916719874,486638.3351401662,396596.7209379079,184093.53684963562,35825.69874427771,0.0
2019-10-09 00:00:00,1105860.6781043136,496098.5040887652,389502.5146362707,183148.42409698473,37111.23528229275,0.0
2019-10-08 00:00:00,1097675.0491290716,480113.4312965132,397303.93556942925,184101.09978271913,36156.58248041016,0.0
2019-10-07 00:00:00,1185342.98,605407.02,401121.85,155053.22,23760.89,0.0
2019-10-06 00:00:00,1182425.6275958216,618375.37101581,392169.59133139695,148051.77381656598,23828.89143204868,0.0
2019-10-05 00:00:00,1223902.2988944033,635542.8435359709,406491.82641432155,158854.97952940126,23012.64941470959,0.0
2019-10-04 00:00:00,1203998.054551026,610678.8483117279,415103.1867448497,153330.60031728653,24885.419177161886,0.0
2019-10-03 00:00:00,1186142.4133449562,608449.3683785917,406312.78439937124,148659.4824313198,22720.778135673383,0.0
2019-10-02 00:00:00,1225528.5451952657,622511.4756924422,418188.7711820969,161099.2567194099,23729.041601316694,0.0
2019-10-01 00:00:00,1136353.8395051546,581636.0212303299,382329.06422090915,148120.9406903832,24267.813363532463,0.0
2019-09-30 00:00:00,1173307.1400000001,650948.0,404605.35,108373.22,9380.57,0.0
2019-09-29 00:00:00,1171169.4691075499,644688.0440521691,410567.4551081259,106111.71886732201,9802.25107993293,0.0
2019-09-28 00:00:00,1158904.205362141,655208.4242805869,387475.9886614826,106929.00689678454,9290.785523286786,0.0
2019-09-27 00:00:00,1192682.863886451,679589.8145117947,399157.7301393298,104425.3745328519,9509.944702474597,0.0
